Time	ECG	ECG_Normalized	Heart_Rate	EDA
238094.0 327.0 0 203.58508962724068 601.0
238116.0 295.0 0 195.42488562214055 601.0
238139.0 401.0 500 187.26468161704042 601.0
238161.0 447.0 0 179.1044776119403 601.0
238184.0 404.0 0 422.4332881049299 601.0
238205.0 487.0 500 665.7620985979195 601.0
238228.0 425.0 0 909.0909090909091 601.0
238250.0 425.0 0 835.9456635318704 601.0
238292.0 503.0 500 762.8004179728318 602.0
238315.0 347.0 0 689.6551724137931 603.0
238337.0 334.0 0 647.4753694581281 604.0
238360.0 330.0 0 605.2955665024631 605.0
238381.0 329.0 0 563.115763546798 606.0
238404.0 336.0 0 520.935960591133 606.0
238427.0 214.0 0 478.75615763546796 607.0
238449.0 214.0 0 436.576354679803 608.0
238472.0 214.0 0 394.39655172413796 609.0
238494.0 180.0 0 352.2167487684729 610.0
238516.0 350.0 500 310.03694581280786 611.0
238538.0 91.0 0 267.85714285714283 611.0
238560.0 91.0 0 326.43524699599465 612.0
238581.0 91.0 0 385.01335113484646 613.0
238602.0 91.0 0 443.5914552736982 614.0
238623.0 194.0 500 502.16955941255003 615.0
238646.0 127.0 0 560.7476635514018 616.0
238668.0 205.0 500 947.0404984423676 616.0
238691.0 158.0 0 1333.3333333333333 617.0
238712.0 158.0 0 1158.269720101781 618.0
238735.0 116.0 0 983.206106870229 619.0
238757.0 116.0 0 808.1424936386768 620.0
238799.0 558.0 500 633.0788804071246 620.0
238822.0 233.0 0 458.01526717557255 620.0
238844.0 233.0 0 512.050776224376 620.0
238867.0 147.0 0 566.0862852731796 620.0
238888.0 276.0 500 620.1217943219831 620.0
238911.0 175.0 0 674.1573033707865 620.0
238933.0 206.0 0 646.4686998394864 621.0
238956.0 197.0 0 618.7800963081862 621.0
238978.0 130.0 0 591.091492776886 621.0
239000.0 201.0 500 563.4028892455858 621.0
239022.0 146.0 0 535.7142857142857 621.0
239045.0 126.0 0 651.2605042016806 621.0
239068.0 239.0 500 766.8067226890756 621.0
239090.0 127.0 0 882.3529411764706 622.0
239112.0 125.0 0 891.2655971479501 622.0
239134.0 272.0 500 900.1782531194297 622.0
239157.0 198.0 0 909.0909090909091 622.0
239179.0 233.0 0 827.922077922078 622.0
239202.0 270.0 0 746.7532467532468 622.0
239223.0 149.0 0 665.5844155844156 622.0
239246.0 177.0 0 584.4155844155844 622.0
239268.0 177.0 0 503.2467532467532 622.0
239310.0 470.0 500 422.0779220779221 622.0
239333.0 336.0 0 340.90909090909093 622.0
239355.0 333.0 0 332.09030437411815 622.0
239378.0 338.0 0 323.27151783914536 622.0
239400.0 329.0 0 314.4527313041726 622.0
239422.0 351.0 0 305.6339447691998 622.0
