timeDeltas	HMD	RightTracker	LeftTracker
26672	0,214 1,665 0,259 0,111 -0,039 -0,022 0,993	0,175 0,844 0,444 0,587 -0,348 0,334 0,650	0,121 1,058 0,700 0,158 -0,036 0,467 0,869
26689	0,214 1,665 0,259 0,111 -0,039 -0,022 0,993	0,175 0,844 0,444 0,587 -0,348 0,334 0,650	0,121 1,058 0,700 0,158 -0,036 0,467 0,869
26707	0,214 1,665 0,259 0,111 -0,039 -0,022 0,993	0,175 0,844 0,444 0,587 -0,348 0,334 0,650	0,121 1,058 0,700 0,158 -0,036 0,467 0,869
26718	0,214 1,665 0,259 0,111 -0,037 -0,021 0,993	0,180 0,839 0,419 0,606 -0,324 0,314 0,656	0,116 1,055 0,699 0,159 -0,071 0,478 0,861
26725	0,214 1,665 0,259 0,111 -0,037 -0,021 0,993	0,180 0,839 0,419 0,606 -0,324 0,314 0,656	0,116 1,055 0,699 0,159 -0,071 0,478 0,861
26757	0,213 1,665 0,259 0,110 -0,037 -0,021 0,993	0,180 0,839 0,419 0,603 -0,323 0,313 0,659	0,116 1,055 0,698 0,157 -0,074 0,479 0,861
26775	0,213 1,665 0,259 0,110 -0,037 -0,021 0,993	0,180 0,839 0,412 0,605 -0,318 0,306 0,663	0,115 1,054 0,697 0,157 -0,086 0,486 0,855
26787	0,212 1,664 0,260 0,109 -0,037 -0,021 0,993	0,179 0,839 0,405 0,610 -0,315 0,299 0,663	0,114 1,054 0,697 0,152 -0,094 0,495 0,850
26799	0,212 1,664 0,260 0,109 -0,037 -0,020 0,993	0,179 0,838 0,385 0,637 -0,314 0,277 0,647	0,114 1,054 0,696 0,139 -0,101 0,510 0,843
26819	0,212 1,664 0,260 0,109 -0,037 -0,020 0,993	0,179 0,838 0,385 0,637 -0,314 0,277 0,647	0,114 1,054 0,696 0,139 -0,101 0,510 0,843
26829	0,213 1,664 0,260 0,109 -0,037 -0,021 0,993	0,180 0,837 0,378 0,652 -0,318 0,271 0,632	0,102 1,050 0,702 0,161 -0,087 0,497 0,848
26840	0,214 1,665 0,260 0,108 -0,037 -0,022 0,993	0,181 0,836 0,365 0,676 -0,324 0,259 0,609	0,096 1,049 0,702 0,151 -0,092 0,514 0,839
26848	0,214 1,665 0,260 0,108 -0,037 -0,022 0,993	0,181 0,836 0,365 0,676 -0,324 0,259 0,609	0,096 1,049 0,702 0,151 -0,092 0,514 0,839
26863	0,215 1,665 0,260 0,108 -0,037 -0,023 0,993	0,181 0,837 0,352 0,702 -0,332 0,246 0,580	0,093 1,049 0,701 0,147 -0,096 0,518 0,837
26870	0,215 1,665 0,260 0,108 -0,037 -0,023 0,993	0,181 0,837 0,352 0,702 -0,332 0,246 0,580	0,093 1,049 0,701 0,147 -0,096 0,518 0,837
26885	0,215 1,665 0,260 0,109 -0,036 -0,023 0,993	0,181 0,837 0,343 0,716 -0,337 0,239 0,563	0,091 1,050 0,701 0,140 -0,099 0,517 0,839
26897	0,215 1,665 0,260 0,109 -0,036 -0,023 0,993	0,181 0,837 0,343 0,716 -0,337 0,239 0,563	0,091 1,050 0,701 0,140 -0,099 0,517 0,839
26914	0,215 1,665 0,260 0,109 -0,036 -0,023 0,993	0,181 0,837 0,343 0,716 -0,337 0,239 0,563	0,091 1,050 0,701 0,140 -0,099 0,517 0,839
26930	0,214 1,664 0,261 0,110 -0,036 -0,024 0,993	0,181 0,834 0,335 0,717 -0,345 0,238 0,557	0,086 1,050 0,702 0,128 -0,105 0,515 0,841
26948	0,214 1,664 0,261 0,110 -0,036 -0,024 0,993	0,181 0,834 0,335 0,717 -0,345 0,238 0,557	0,086 1,050 0,702 0,128 -0,105 0,515 0,841
26956	0,215 1,664 0,261 0,110 -0,035 -0,024 0,993	0,180 0,831 0,332 0,714 -0,354 0,238 0,555	0,079 1,052 0,704 0,112 -0,115 0,508 0,846
26968	0,214 1,665 0,262 0,110 -0,035 -0,025 0,993	0,178 0,827 0,332 0,706 -0,370 0,234 0,556	0,074 1,058 0,705 0,093 -0,117 0,491 0,858
26977	0,214 1,665 0,262 0,110 -0,035 -0,025 0,993	0,178 0,827 0,332 0,706 -0,370 0,234 0,556	0,074 1,058 0,705 0,093 -0,117 0,491 0,858
26993	0,214 1,665 0,263 0,109 -0,034 -0,025 0,993	0,173 0,821 0,334 0,691 -0,398 0,220 0,563	0,067 1,069 0,707 0,061 -0,105 0,461 0,879
27000	0,214 1,665 0,263 0,109 -0,034 -0,025 0,993	0,173 0,821 0,334 0,691 -0,398 0,220 0,563	0,067 1,069 0,707 0,061 -0,105 0,461 0,879
27009	0,213 1,665 0,263 0,108 -0,033 -0,026 0,993	0,170 0,816 0,336 0,675 -0,419 0,208 0,571	0,062 1,077 0,707 0,031 -0,098 0,438 0,893
27019	0,213 1,665 0,263 0,108 -0,033 -0,026 0,993	0,170 0,816 0,336 0,675 -0,419 0,208 0,571	0,062 1,077 0,707 0,031 -0,098 0,438 0,893
27033	0,213 1,665 0,264 0,108 -0,033 -0,027 0,993	0,168 0,810 0,339 0,660 -0,436 0,199 0,579	0,058 1,082 0,707 0,019 -0,096 0,422 0,901
27044	0,213 1,665 0,264 0,108 -0,033 -0,027 0,993	0,168 0,810 0,339 0,660 -0,436 0,199 0,579	0,058 1,082 0,707 0,019 -0,096 0,422 0,901
27056	0,213 1,665 0,264 0,108 -0,033 -0,026 0,993	0,166 0,805 0,342 0,643 -0,450 0,193 0,589	0,054 1,088 0,707 0,010 -0,092 0,413 0,906
27067	0,213 1,665 0,264 0,108 -0,033 -0,026 0,993	0,166 0,805 0,342 0,643 -0,450 0,193 0,589	0,054 1,088 0,707 0,010 -0,092 0,413 0,906
27081	0,213 1,666 0,265 0,107 -0,033 -0,025 0,993	0,163 0,792 0,351 0,603 -0,481 0,178 0,611	0,044 1,102 0,705 -0,036 -0,089 0,389 0,916
27090	0,213 1,666 0,266 0,106 -0,033 -0,025 0,993	0,164 0,788 0,356 0,587 -0,491 0,174 0,620	0,041 1,107 0,703 -0,051 -0,086 0,378 0,921
27101	0,212 1,666 0,266 0,107 -0,034 -0,025 0,993	0,164 0,783 0,360 0,570 -0,500 0,172 0,629	0,041 1,110 0,701 -0,054 -0,081 0,364 0,926
27119	0,212 1,666 0,266 0,107 -0,034 -0,025 0,993	0,164 0,783 0,360 0,570 -0,500 0,172 0,629	0,041 1,110 0,701 -0,054 -0,081 0,364 0,926
27131	0,210 1,665 0,267 0,106 -0,035 -0,026 0,993	0,173 0,774 0,372 0,533 -0,508 0,186 0,650	0,040 1,118 0,693 -0,063 -0,064 0,318 0,944
27145	0,209 1,665 0,268 0,106 -0,036 -0,026 0,993	0,176 0,766 0,377 0,520 -0,509 0,193 0,658	0,039 1,121 0,691 -0,071 -0,057 0,307 0,947
27156	0,209 1,666 0,268 0,106 -0,037 -0,026 0,993	0,181 0,763 0,381 0,511 -0,509 0,201 0,663	0,039 1,124 0,689 -0,074 -0,049 0,304 0,948
27188	0,209 1,665 0,268 0,105 -0,037 -0,026 0,993	0,182 0,762 0,381 0,512 -0,505 0,208 0,663	0,039 1,124 0,689 -0,071 -0,043 0,315 0,946
27198	0,208 1,665 0,269 0,105 -0,038 -0,027 0,993	0,193 0,754 0,390 0,494 -0,496 0,231 0,676	0,039 1,127 0,686 -0,075 -0,021 0,328 0,941
27209	0,207 1,665 0,270 0,104 -0,039 -0,028 0,993	0,205 0,744 0,400 0,469 -0,481 0,256 0,695	0,039 1,130 0,681 -0,076 -0,001 0,346 0,935
27229	0,207 1,665 0,271 0,104 -0,039 -0,029 0,993	0,222 0,732 0,413 0,434 -0,458 0,290 0,720	0,040 1,133 0,675 -0,084 0,016 0,351 0,932
27240	0,207 1,665 0,271 0,104 -0,038 -0,029 0,993	0,230 0,728 0,417 0,417 -0,435 0,311 0,735	0,041 1,134 0,671 -0,086 0,019 0,342 0,936
27249	0,206 1,665 0,272 0,105 -0,038 -0,029 0,993	0,252 0,723 0,429 0,371 -0,380 0,354 0,770	0,044 1,134 0,664 -0,080 0,035 0,338 0,937
27259	0,206 1,665 0,272 0,105 -0,038 -0,029 0,993	0,252 0,723 0,429 0,371 -0,380 0,354 0,770	0,044 1,134 0,664 -0,080 0,035 0,338 0,937
27268	0,206 1,665 0,272 0,105 -0,037 -0,029 0,993	0,266 0,719 0,428 0,377 -0,335 0,395 0,768	0,046 1,134 0,661 -0,074 0,043 0,337 0,938
27274	0,205 1,665 0,272 0,105 -0,037 -0,029 0,993	0,288 0,712 0,427 0,376 -0,286 0,438 0,765	0,048 1,133 0,655 -0,075 0,058 0,332 0,939
27290	0,205 1,665 0,272 0,105 -0,037 -0,029 0,993	0,285 0,710 0,427 0,394 -0,298 0,430 0,756	0,048 1,134 0,656 -0,077 0,056 0,330 0,939
27319	0,205 1,665 0,273 0,104 -0,037 -0,029 0,993	0,310 0,698 0,421 0,412 -0,253 0,469 0,739	0,050 1,132 0,654 -0,075 0,069 0,322 0,941
27334	0,204 1,665 0,274 0,101 -0,038 -0,028 0,994	0,342 0,676 0,398 0,503 -0,258 0,477 0,673	0,048 1,130 0,645 -0,086 0,049 0,317 0,943
27346	0,204 1,665 0,274 0,101 -0,038 -0,029 0,994	0,338 0,677 0,398 0,510 -0,277 0,462 0,671	0,048 1,131 0,645 -0,087 0,050 0,317 0,943
27357	0,204 1,665 0,274 0,100 -0,039 -0,029 0,994	0,354 0,668 0,379 0,565 -0,292 0,452 0,625	0,049 1,131 0,640 -0,090 0,052 0,312 0,944
27381	0,204 1,665 0,274 0,100 -0,039 -0,029 0,994	0,362 0,665 0,364 0,615 -0,312 0,435 0,579	0,050 1,130 0,637 -0,089 0,055 0,314 0,944
27397	0,204 1,665 0,275 0,101 -0,040 -0,029 0,994	0,367 0,664 0,352 0,655 -0,336 0,412 0,536	0,051 1,128 0,635 -0,085 0,064 0,323 0,940
27410	0,204 1,665 0,275 0,101 -0,040 -0,030 0,994	0,377 0,661 0,340 0,672 -0,351 0,413 0,504	0,056 1,126 0,630 -0,081 0,084 0,331 0,936
27425	0,204 1,665 0,275 0,101 -0,040 -0,030 0,994	0,385 0,659 0,331 0,683 -0,368 0,418 0,473	0,060 1,124 0,625 -0,075 0,105 0,337 0,933
27432	0,204 1,665 0,276 0,101 -0,040 -0,029 0,994	0,388 0,658 0,330 0,652 -0,397 0,451 0,463	0,065 1,121 0,621 -0,069 0,132 0,336 0,930
27441	0,204 1,665 0,276 0,101 -0,040 -0,029 0,994	0,388 0,658 0,330 0,652 -0,397 0,451 0,463	0,065 1,121 0,621 -0,069 0,132 0,336 0,930
27451	0,204 1,665 0,276 0,101 -0,040 -0,029 0,994	0,388 0,658 0,330 0,652 -0,397 0,451 0,463	0,065 1,121 0,621 -0,069 0,132 0,336 0,930
27481	0,204 1,665 0,276 0,101 -0,040 -0,030 0,994	0,388 0,660 0,329 0,636 -0,421 0,465 0,449	0,066 1,121 0,620 -0,068 0,137 0,333 0,930
27493	0,205 1,665 0,276 0,101 -0,038 -0,030 0,994	0,390 0,668 0,328 0,657 -0,448 0,463 0,391	0,070 1,116 0,614 -0,063 0,147 0,337 0,928
27503	0,205 1,665 0,276 0,101 -0,038 -0,030 0,994	0,390 0,668 0,328 0,657 -0,448 0,463 0,391	0,070 1,116 0,614 -0,063 0,147 0,337 0,928
27512	0,205 1,665 0,276 0,100 -0,038 -0,030 0,994	0,389 0,669 0,332 0,682 -0,422 0,437 0,407	0,072 1,112 0,615 -0,056 0,141 0,340 0,928
27535	0,205 1,665 0,276 0,099 -0,037 -0,030 0,994	0,385 0,671 0,341 0,699 -0,401 0,415 0,422	0,070 1,116 0,617 -0,048 0,139 0,341 0,928
27547	0,205 1,665 0,276 0,099 -0,036 -0,029 0,994	0,376 0,674 0,359 0,719 -0,335 0,350 0,498	0,068 1,116 0,617 -0,061 0,126 0,334 0,932
27560	0,205 1,665 0,276 0,099 -0,036 -0,029 0,994	0,376 0,674 0,359 0,719 -0,335 0,350 0,498	0,068 1,116 0,617 -0,061 0,126 0,334 0,932
27577	0,205 1,665 0,276 0,099 -0,036 -0,028 0,994	0,375 0,676 0,366 0,729 -0,295 0,308 0,536	0,066 1,118 0,616 -0,081 0,117 0,328 0,934
27587	0,205 1,665 0,276 0,099 -0,035 -0,027 0,994	0,358 0,690 0,405 0,752 -0,160 0,188 0,612	0,063 1,119 0,596 -0,106 0,093 0,322 0,936
27603	0,205 1,665 0,276 0,099 -0,034 -0,026 0,994	0,343 0,701 0,434 0,746 -0,076 0,120 0,651	0,057 1,121 0,588 -0,164 0,051 0,302 0,938
27611	0,205 1,665 0,276 0,099 -0,034 -0,026 0,994	0,346 0,698 0,429 0,738 -0,103 0,147 0,651	0,058 1,121 0,588 -0,153 0,059 0,305 0,938
27619	0,205 1,665 0,276 0,099 -0,034 -0,025 0,994	0,331 0,720 0,477 0,698 -0,023 0,076 0,712	0,055 1,123 0,586 -0,179 0,038 0,294 0,938
27628	0,205 1,665 0,276 0,099 -0,033 -0,025 0,994	0,324 0,732 0,496 0,669 -0,029 0,067 0,740	0,054 1,123 0,586 -0,176 0,035 0,301 0,936
27645	0,205 1,666 0,276 0,098 -0,033 -0,025 0,994	0,314 0,751 0,520 0,624 -0,053 0,051 0,778	0,053 1,122 0,586 -0,178 0,028 0,318 0,931
27661	0,205 1,666 0,276 0,098 -0,033 -0,025 0,994	0,317 0,745 0,509 0,624 -0,096 0,072 0,772	0,053 1,121 0,586 -0,168 0,029 0,330 0,928
27668	0,205 1,666 0,277 0,096 -0,032 -0,024 0,995	0,291 0,804 0,568 0,510 -0,135 0,025 0,849	0,047 1,119 0,585 -0,178 -0,015 0,376 0,909
27687	0,205 1,666 0,277 0,096 -0,032 -0,024 0,995	0,291 0,804 0,568 0,510 -0,135 0,025 0,849	0,047 1,119 0,585 -0,178 -0,015 0,376 0,909
27704	0,205 1,666 0,277 0,095 -0,032 -0,024 0,995	0,286 0,833 0,586 0,455 -0,161 0,036 0,875	0,043 1,117 0,582 -0,192 -0,045 0,387 0,901
27719	0,205 1,667 0,277 0,094 -0,032 -0,024 0,995	0,276 0,911 0,626 0,323 -0,185 0,048 0,927	0,036 1,117 0,578 -0,224 -0,100 0,392 0,887
27736	0,205 1,666 0,278 0,093 -0,032 -0,024 0,995	0,275 0,940 0,635 0,276 -0,186 0,064 0,941	0,035 1,117 0,577 -0,229 -0,105 0,388 0,887
27763	0,205 1,667 0,278 0,094 -0,032 -0,024 0,995	0,277 0,942 0,634 0,270 -0,167 0,088 0,944	0,037 1,117 0,578 -0,218 -0,084 0,384 0,893
27780	0,205 1,667 0,279 0,092 -0,033 -0,025 0,995	0,282 1,061 0,656 0,060 -0,117 0,162 0,978	0,034 1,115 0,576 -0,227 -0,113 0,404 0,879
27790	0,205 1,667 0,279 0,091 -0,034 -0,024 0,995	0,286 1,114 0,654 -0,035 -0,059 0,212 0,975	0,030 1,111 0,574 -0,228 -0,155 0,437 0,856
27820	0,204 1,667 0,279 0,091 -0,034 -0,023 0,995	0,287 1,133 0,653 -0,066 -0,034 0,230 0,970	0,028 1,109 0,572 -0,227 -0,171 0,444 0,849
27834	0,205 1,667 0,279 0,091 -0,034 -0,022 0,995	0,290 1,169 0,648 -0,126 0,017 0,259 0,958	0,026 1,107 0,570 -0,225 -0,195 0,442 0,846
27853	0,205 1,667 0,279 0,092 -0,034 -0,023 0,995	0,293 1,157 0,649 -0,094 0,007 0,246 0,965	0,027 1,109 0,570 -0,230 -0,177 0,427 0,857
27862	0,205 1,667 0,279 0,092 -0,034 -0,023 0,995	0,293 1,157 0,649 -0,094 0,007 0,246 0,965	0,027 1,109 0,570 -0,230 -0,177 0,427 0,857
27881	0,205 1,667 0,279 0,092 -0,034 -0,023 0,995	0,293 1,157 0,649 -0,094 0,007 0,246 0,965	0,027 1,109 0,570 -0,230 -0,177 0,427 0,857
27903	0,203 1,666 0,278 0,092 -0,036 -0,024 0,995	0,299 1,254 0,625 -0,265 0,181 0,303 0,897	-0,009 1,195 0,556 -0,235 -0,173 0,403 0,867
27914	0,203 1,666 0,278 0,093 -0,038 -0,025 0,995	0,300 1,273 0,615 -0,294 0,240 0,308 0,872	-0,009 1,195 0,556 -0,230 -0,175 0,387 0,876
27926	0,203 1,666 0,277 0,093 -0,038 -0,025 0,995	0,300 1,280 0,611 -0,304 0,261 0,312 0,862	-0,009 1,196 0,556 -0,228 -0,173 0,379 0,880
27936	0,203 1,666 0,277 0,093 -0,038 -0,025 0,995	0,300 1,280 0,611 -0,304 0,261 0,312 0,862	-0,009 1,196 0,556 -0,228 -0,173 0,379 0,880
27951	0,203 1,666 0,277 0,093 -0,038 -0,024 0,995	0,298 1,276 0,614 -0,289 0,230 0,317 0,874	-0,009 1,218 0,551 -0,235 -0,182 0,383 0,875
27970	0,203 1,666 0,277 0,093 -0,038 -0,024 0,995	0,298 1,276 0,614 -0,289 0,230 0,317 0,874	-0,009 1,218 0,551 -0,235 -0,182 0,383 0,875
27985	0,202 1,667 0,275 0,093 -0,040 -0,023 0,995	0,296 1,302 0,599 -0,323 0,295 0,355 0,826	-0,004 1,216 0,557 -0,171 -0,145 0,369 0,902
27993	0,202 1,667 0,273 0,091 -0,040 -0,023 0,995	0,286 1,315 0,606 -0,336 0,295 0,349 0,824	-0,001 1,213 0,559 -0,132 -0,130 0,370 0,910
28004	0,202 1,667 0,273 0,091 -0,041 -0,023 0,995	0,291 1,312 0,604 -0,356 0,236 0,302 0,852	0,006 1,228 0,556 -0,147 -0,144 0,360 0,910
28015	0,202 1,667 0,273 0,091 -0,041 -0,023 0,995	0,291 1,312 0,604 -0,356 0,236 0,302 0,852	0,006 1,228 0,556 -0,147 -0,144 0,360 0,910
28030	0,202 1,667 0,273 0,091 -0,041 -0,024 0,995	0,294 1,308 0,602 -0,322 0,249 0,285 0,868	0,006 1,226 0,556 -0,146 -0,156 0,367 0,905
28039	0,201 1,668 0,271 0,089 -0,042 -0,024 0,995	0,287 1,308 0,609 -0,309 0,224 0,222 0,897	0,007 1,219 0,557 -0,089 -0,163 0,388 0,903
28047	0,201 1,668 0,271 0,089 -0,042 -0,024 0,995	0,287 1,308 0,609 -0,309 0,224 0,222 0,897	0,007 1,219 0,557 -0,089 -0,163 0,388 0,903
28065	0,201 1,667 0,272 0,090 -0,043 -0,024 0,995	0,290 1,309 0,607 -0,321 0,219 0,214 0,896	0,006 1,215 0,556 -0,085 -0,185 0,412 0,888
28077	0,200 1,668 0,270 0,089 -0,045 -0,023 0,995	0,284 1,302 0,617 -0,312 0,191 0,141 0,920	0,022 1,198 0,554 0,048 -0,224 0,453 0,861
28098	0,200 1,668 0,270 0,089 -0,045 -0,023 0,995	0,284 1,302 0,617 -0,312 0,191 0,141 0,920	0,022 1,198 0,554 0,048 -0,224 0,453 0,861
28113	0,198 1,668 0,269 0,089 -0,048 -0,021 0,995	0,285 1,291 0,617 -0,272 0,173 0,053 0,945	0,027 1,185 0,555 0,070 -0,241 0,485 0,838
28121	0,197 1,668 0,268 0,088 -0,049 -0,020 0,995	0,286 1,289 0,617 -0,267 0,179 0,033 0,947	0,026 1,188 0,556 0,037 -0,228 0,477 0,848
28134	0,198 1,668 0,268 0,088 -0,049 -0,021 0,995	0,288 1,291 0,617 -0,272 0,186 0,035 0,944	0,025 1,192 0,556 -0,001 -0,221 0,468 0,856
28140	0,198 1,668 0,268 0,088 -0,049 -0,021 0,995	0,288 1,291 0,617 -0,272 0,186 0,035 0,944	0,025 1,192 0,556 -0,001 -0,221 0,468 0,856
28152	0,198 1,668 0,268 0,087 -0,049 -0,021 0,995	0,290 1,288 0,615 -0,268 0,192 0,004 0,944	0,020 1,192 0,560 -0,060 -0,209 0,457 0,863
28170	0,196 1,669 0,268 0,084 -0,050 -0,020 0,995	0,294 1,285 0,611 -0,249 0,200 -0,081 0,944	0,016 1,199 0,558 -0,146 -0,214 0,447 0,856
28184	0,195 1,669 0,268 0,084 -0,051 -0,019 0,995	0,294 1,287 0,608 -0,256 0,200 -0,093 0,941	0,015 1,200 0,559 -0,123 -0,224 0,465 0,847
28197	0,194 1,669 0,268 0,083 -0,053 -0,018 0,995	0,292 1,291 0,599 -0,266 0,195 -0,126 0,936	0,002 1,241 0,550 -0,270 -0,208 0,446 0,827
28212	0,195 1,669 0,268 0,083 -0,053 -0,018 0,995	0,292 1,291 0,598 -0,276 0,186 -0,108 0,937	0,003 1,242 0,551 -0,266 -0,197 0,448 0,831
28226	0,193 1,669 0,268 0,083 -0,055 -0,017 0,995	0,289 1,298 0,588 -0,300 0,160 -0,127 0,932	-0,005 1,317 0,526 -0,349 -0,157 0,426 0,820
28237	0,193 1,669 0,268 0,083 -0,057 -0,016 0,995	0,284 1,305 0,578 -0,357 0,119 -0,125 0,918	-0,002 1,340 0,518 -0,433 -0,099 0,373 0,815
28258	0,193 1,669 0,268 0,084 -0,057 -0,016 0,995	0,284 1,304 0,579 -0,358 0,118 -0,116 0,919	-0,003 1,335 0,525 -0,419 -0,100 0,367 0,825
28267	0,192 1,669 0,268 0,084 -0,059 -0,015 0,995	0,278 1,309 0,567 -0,400 0,075 -0,104 0,907	0,008 1,357 0,511 -0,497 -0,042 0,278 0,821
28278	0,192 1,669 0,268 0,084 -0,059 -0,015 0,995	0,278 1,309 0,567 -0,400 0,075 -0,104 0,907	0,008 1,357 0,511 -0,497 -0,042 0,278 0,821
28290	0,192 1,669 0,268 0,084 -0,059 -0,015 0,995	0,278 1,309 0,567 -0,400 0,075 -0,104 0,907	0,008 1,357 0,511 -0,497 -0,042 0,278 0,821
28299	0,192 1,668 0,268 0,086 -0,061 -0,015 0,994	0,277 1,314 0,559 -0,424 0,060 -0,098 0,898	0,017 1,373 0,499 -0,522 -0,017 0,215 0,825
28328	0,192 1,668 0,268 0,086 -0,061 -0,015 0,994	0,277 1,314 0,559 -0,424 0,060 -0,098 0,898	0,017 1,373 0,499 -0,522 -0,017 0,215 0,825
28337	0,191 1,668 0,268 0,089 -0,064 -0,014 0,994	0,273 1,321 0,546 -0,460 0,035 -0,087 0,883	0,041 1,386 0,489 -0,571 0,046 0,055 0,818
28354	0,191 1,668 0,268 0,089 -0,065 -0,015 0,994	0,274 1,319 0,545 -0,441 0,042 -0,085 0,892	0,044 1,389 0,489 -0,555 0,032 0,031 0,831
28372	0,191 1,668 0,267 0,091 -0,067 -0,015 0,994	0,277 1,316 0,543 -0,418 0,051 -0,108 0,900	0,041 1,390 0,497 -0,522 -0,010 0,014 0,853
28380	0,190 1,668 0,266 0,091 -0,067 -0,015 0,993	0,277 1,312 0,539 -0,413 0,045 -0,154 0,897	0,032 1,386 0,502 -0,489 -0,042 0,080 0,868
28393	0,190 1,668 0,266 0,091 -0,067 -0,015 0,993	0,277 1,312 0,539 -0,413 0,045 -0,154 0,897	0,032 1,386 0,502 -0,489 -0,042 0,080 0,868
28411	0,190 1,668 0,266 0,091 -0,067 -0,015 0,993	0,277 1,312 0,539 -0,413 0,045 -0,154 0,897	0,032 1,386 0,502 -0,489 -0,042 0,080 0,868
28429	0,191 1,667 0,265 0,092 -0,066 -0,014 0,993	0,268 1,304 0,535 -0,392 0,019 -0,179 0,902	0,013 1,361 0,518 -0,400 -0,085 0,272 0,871
28441	0,191 1,667 0,265 0,092 -0,066 -0,014 0,993	0,268 1,304 0,535 -0,392 0,019 -0,179 0,902	0,013 1,361 0,518 -0,400 -0,085 0,272 0,871
28450	0,191 1,667 0,265 0,092 -0,066 -0,014 0,993	0,269 1,304 0,536 -0,390 0,026 -0,165 0,906	0,014 1,357 0,521 -0,393 -0,087 0,267 0,875
28469	0,191 1,667 0,265 0,092 -0,066 -0,014 0,993	0,269 1,304 0,536 -0,390 0,026 -0,165 0,906	0,014 1,357 0,521 -0,393 -0,087 0,267 0,875
28478	0,191 1,668 0,265 0,093 -0,065 -0,015 0,993	0,263 1,297 0,533 -0,365 0,022 -0,163 0,916	0,014 1,329 0,531 -0,310 -0,117 0,347 0,877
28490	0,192 1,668 0,265 0,091 -0,063 -0,015 0,994	0,259 1,292 0,529 -0,353 0,015 -0,166 0,921	0,019 1,311 0,533 -0,276 -0,123 0,366 0,880
28501	0,192 1,668 0,265 0,091 -0,063 -0,015 0,994	0,259 1,292 0,529 -0,353 0,015 -0,166 0,921	0,019 1,311 0,533 -0,276 -0,123 0,366 0,880
28510	0,192 1,668 0,265 0,090 -0,060 -0,016 0,994	0,255 1,287 0,524 -0,345 0,006 -0,166 0,924	0,028 1,296 0,530 -0,272 -0,129 0,348 0,888
28517	0,192 1,668 0,265 0,090 -0,060 -0,016 0,994	0,255 1,287 0,524 -0,345 0,006 -0,166 0,924	0,028 1,296 0,530 -0,272 -0,129 0,348 0,888
28555	0,193 1,668 0,265 0,088 -0,058 -0,016 0,994	0,252 1,283 0,517 -0,351 -0,008 -0,171 0,920	0,037 1,287 0,525 -0,273 -0,126 0,315 0,900
28569	0,194 1,668 0,265 0,088 -0,055 -0,017 0,994	0,248 1,276 0,512 -0,347 -0,020 -0,178 0,920	0,051 1,275 0,516 -0,273 -0,105 0,259 0,920
28584	0,194 1,668 0,265 0,088 -0,054 -0,018 0,995	0,243 1,271 0,508 -0,338 -0,023 -0,170 0,925	0,054 1,271 0,510 -0,284 -0,101 0,261 0,917
28591	0,196 1,668 0,265 0,087 -0,050 -0,019 0,995	0,234 1,261 0,500 -0,325 -0,029 -0,150 0,933	0,058 1,259 0,497 -0,300 -0,101 0,284 0,905
28601	0,196 1,668 0,265 0,087 -0,050 -0,019 0,995	0,234 1,261 0,500 -0,325 -0,029 -0,150 0,933	0,058 1,259 0,497 -0,300 -0,101 0,284 0,905
28617	0,196 1,668 0,265 0,087 -0,050 -0,019 0,995	0,234 1,261 0,500 -0,325 -0,029 -0,150 0,933	0,058 1,259 0,497 -0,300 -0,101 0,284 0,905
28627	0,196 1,668 0,266 0,087 -0,048 -0,020 0,995	0,227 1,255 0,495 -0,325 -0,041 -0,134 0,935	0,053 1,248 0,494 -0,292 -0,097 0,311 0,899
28636	0,197 1,668 0,266 0,087 -0,046 -0,021 0,995	0,224 1,252 0,492 -0,325 -0,046 -0,134 0,935	0,054 1,242 0,493 -0,282 -0,094 0,318 0,900
28644	0,197 1,668 0,266 0,087 -0,046 -0,021 0,995	0,224 1,252 0,492 -0,325 -0,046 -0,134 0,935	0,054 1,242 0,493 -0,282 -0,094 0,318 0,900
28685	0,198 1,668 0,267 0,088 -0,043 -0,023 0,995	0,221 1,245 0,484 -0,323 -0,057 -0,132 0,935	0,061 1,228 0,487 -0,263 -0,096 0,323 0,904
28696	0,201 1,668 0,269 0,090 -0,040 -0,024 0,995	0,220 1,237 0,472 -0,324 -0,068 -0,119 0,936	0,074 1,214 0,480 -0,243 -0,095 0,249 0,933
28704	0,201 1,668 0,269 0,090 -0,040 -0,024 0,995	0,220 1,237 0,472 -0,324 -0,068 -0,119 0,936	0,074 1,214 0,480 -0,243 -0,095 0,249 0,933
28712	0,201 1,668 0,269 0,090 -0,041 -0,024 0,995	0,218 1,237 0,471 -0,329 -0,069 -0,117 0,935	0,074 1,216 0,479 -0,247 -0,092 0,252 0,931
28721	0,201 1,668 0,269 0,090 -0,041 -0,024 0,995	0,218 1,237 0,471 -0,329 -0,069 -0,117 0,935	0,074 1,216 0,479 -0,247 -0,092 0,252 0,931
28730	0,201 1,668 0,269 0,090 -0,041 -0,024 0,995	0,218 1,237 0,471 -0,329 -0,069 -0,117 0,935	0,074 1,216 0,479 -0,247 -0,092 0,252 0,931
28758	0,203 1,668 0,270 0,091 -0,040 -0,024 0,995	0,218 1,234 0,464 -0,336 -0,082 -0,113 0,932	0,080 1,211 0,475 -0,244 -0,083 0,237 0,937
