timeDeltas	HMD	RightTracker	LeftTracker
2858	0,207 1,510 0,482 0,546 -0,430 0,219 0,685	0,323 1,124 0,552 0,532 -0,558 0,431 0,469	0,082 1,135 0,345 0,167 -0,645 0,701 0,257
2870	0,207 1,510 0,482 0,546 -0,430 0,219 0,685	0,323 1,124 0,552 0,532 -0,558 0,431 0,469	0,082 1,135 0,345 0,167 -0,645 0,701 0,257
2883	0,207 1,510 0,482 0,546 -0,430 0,219 0,685	0,323 1,124 0,552 0,532 -0,558 0,431 0,469	0,082 1,135 0,345 0,167 -0,645 0,701 0,257
2900	0,202 1,511 0,477 0,538 -0,445 0,223 0,680	0,299 1,106 0,567 0,503 -0,567 0,449 0,473	0,071 1,124 0,344 0,151 -0,641 0,709 0,253
2908	0,202 1,511 0,477 0,538 -0,445 0,223 0,680	0,299 1,106 0,567 0,503 -0,567 0,449 0,473	0,071 1,124 0,344 0,151 -0,641 0,709 0,253
2916	0,203 1,510 0,478 0,538 -0,446 0,222 0,680	0,297 1,106 0,568 0,501 -0,567 0,450 0,474	0,071 1,123 0,344 0,152 -0,639 0,711 0,250
2953	0,203 1,510 0,478 0,538 -0,446 0,222 0,680	0,297 1,106 0,568 0,501 -0,567 0,450 0,474	0,071 1,123 0,344 0,152 -0,639 0,711 0,250
2964	0,203 1,510 0,478 0,538 -0,446 0,222 0,680	0,297 1,106 0,568 0,501 -0,567 0,450 0,474	0,071 1,123 0,344 0,152 -0,639 0,711 0,250
2978	0,198 1,511 0,470 0,532 -0,468 0,230 0,667	0,264 1,074 0,589 0,456 -0,584 0,465 0,485	0,058 1,094 0,339 0,141 -0,627 0,734 0,219
2987	0,198 1,511 0,470 0,532 -0,468 0,230 0,667	0,264 1,074 0,589 0,456 -0,584 0,465 0,485	0,058 1,094 0,339 0,141 -0,627 0,734 0,219
2998	0,198 1,511 0,470 0,532 -0,468 0,230 0,667	0,264 1,074 0,589 0,456 -0,584 0,465 0,485	0,058 1,094 0,339 0,141 -0,627 0,734 0,219
3018	0,198 1,511 0,470 0,532 -0,468 0,230 0,667	0,264 1,074 0,589 0,456 -0,584 0,465 0,485	0,058 1,094 0,339 0,141 -0,627 0,734 0,219
3031	0,195 1,512 0,463 0,527 -0,487 0,237 0,655	0,238 1,041 0,607 0,428 -0,596 0,474 0,486	0,050 1,062 0,327 0,139 -0,630 0,743 0,176
3051	0,195 1,512 0,463 0,527 -0,487 0,237 0,655	0,238 1,041 0,607 0,428 -0,596 0,474 0,486	0,050 1,062 0,327 0,139 -0,630 0,743 0,176
3078	0,193 1,512 0,458 0,526 -0,498 0,243 0,645	0,223 1,014 0,619 0,418 -0,595 0,489 0,482	0,043 1,031 0,311 0,131 -0,651 0,735 0,136
3087	0,193 1,512 0,458 0,526 -0,498 0,243 0,645	0,223 1,014 0,619 0,418 -0,595 0,489 0,482	0,043 1,031 0,311 0,131 -0,651 0,735 0,136
3095	0,191 1,512 0,455 0,524 -0,506 0,248 0,638	0,208 0,977 0,635 0,400 -0,583 0,512 0,489	0,035 0,991 0,290 0,117 -0,677 0,722 0,089
3117	0,191 1,512 0,455 0,524 -0,506 0,248 0,638	0,208 0,977 0,635 0,400 -0,583 0,512 0,489	0,035 0,991 0,290 0,117 -0,677 0,722 0,089
3129	0,191 1,512 0,455 0,524 -0,506 0,248 0,638	0,208 0,977 0,635 0,400 -0,583 0,512 0,489	0,035 0,991 0,290 0,117 -0,677 0,722 0,089
3138	0,191 1,513 0,452 0,519 -0,516 0,252 0,634	0,196 0,941 0,649 0,374 -0,570 0,526 0,508	0,026 0,952 0,268 0,089 -0,699 0,708 0,046
3152	0,191 1,513 0,452 0,519 -0,516 0,252 0,634	0,196 0,941 0,649 0,374 -0,570 0,526 0,508	0,026 0,952 0,268 0,089 -0,699 0,708 0,046
3159	0,191 1,513 0,452 0,519 -0,516 0,252 0,634	0,196 0,941 0,649 0,374 -0,570 0,526 0,508	0,026 0,952 0,268 0,089 -0,699 0,708 0,046
3167	0,191 1,513 0,452 0,519 -0,516 0,252 0,634	0,196 0,941 0,649 0,374 -0,570 0,526 0,508	0,026 0,952 0,268 0,089 -0,699 0,708 0,046
3202	0,191 1,513 0,452 0,519 -0,516 0,252 0,634	0,196 0,941 0,649 0,374 -0,570 0,526 0,508	0,026 0,952 0,268 0,089 -0,699 0,708 0,046
3210	0,189 1,515 0,451 0,516 -0,522 0,251 0,632	0,185 0,912 0,655 0,354 -0,580 0,514 0,524	0,015 0,913 0,250 0,045 -0,716 0,697 0,015
3226	0,189 1,515 0,451 0,516 -0,522 0,251 0,632	0,185 0,912 0,655 0,354 -0,580 0,514 0,524	0,015 0,913 0,250 0,045 -0,716 0,697 0,015
3238	0,187 1,519 0,450 0,505 -0,534 0,248 0,632	0,164 0,870 0,666 0,343 -0,613 0,474 0,531	-0,008 0,871 0,230 0,026 0,732 -0,680 0,013
3245	0,187 1,519 0,450 0,505 -0,534 0,248 0,632	0,164 0,870 0,666 0,343 -0,613 0,474 0,531	-0,008 0,871 0,230 0,026 0,732 -0,680 0,013
3254	0,187 1,519 0,450 0,505 -0,534 0,248 0,632	0,164 0,870 0,666 0,343 -0,613 0,474 0,531	-0,008 0,871 0,230 0,026 0,732 -0,680 0,013
3266	0,187 1,519 0,450 0,505 -0,534 0,248 0,632	0,164 0,870 0,666 0,343 -0,613 0,474 0,531	-0,008 0,871 0,230 0,026 0,732 -0,680 0,013
3275	0,186 1,520 0,449 0,496 -0,544 0,243 0,632	0,161 0,846 0,668 0,341 -0,638 0,436 0,536	-0,025 0,837 0,214 0,106 0,736 -0,668 0,027
3282	0,186 1,520 0,449 0,496 -0,544 0,243 0,632	0,161 0,846 0,668 0,341 -0,638 0,436 0,536	-0,025 0,837 0,214 0,106 0,736 -0,668 0,027
3290	0,186 1,520 0,449 0,496 -0,544 0,243 0,632	0,161 0,846 0,668 0,341 -0,638 0,436 0,536	-0,025 0,837 0,214 0,106 0,736 -0,668 0,027
3308	0,186 1,520 0,449 0,496 -0,544 0,243 0,632	0,161 0,846 0,668 0,341 -0,638 0,436 0,536	-0,025 0,837 0,214 0,106 0,736 -0,668 0,027
3318	0,185 1,524 0,448 0,487 -0,554 0,238 0,632	0,166 0,812 0,671 0,335 -0,644 0,405 0,556	-0,043 0,807 0,196 0,205 0,719 -0,662 0,050
3328	0,185 1,524 0,448 0,487 -0,554 0,238 0,632	0,166 0,812 0,671 0,335 -0,644 0,405 0,556	-0,043 0,807 0,196 0,205 0,719 -0,662 0,050
3334	0,185 1,524 0,448 0,487 -0,554 0,238 0,632	0,166 0,812 0,671 0,335 -0,644 0,405 0,556	-0,043 0,807 0,196 0,205 0,719 -0,662 0,050
3343	0,185 1,521 0,451 0,488 -0,552 0,239 0,632	0,166 0,814 0,672 0,348 -0,631 0,421 0,551	-0,044 0,808 0,200 0,197 0,718 -0,666 0,050
3354	0,185 1,521 0,451 0,488 -0,552 0,239 0,632	0,166 0,814 0,672 0,348 -0,631 0,421 0,551	-0,044 0,808 0,200 0,197 0,718 -0,666 0,050
3362	0,185 1,521 0,451 0,488 -0,552 0,239 0,632	0,166 0,814 0,672 0,348 -0,631 0,421 0,551	-0,044 0,808 0,200 0,197 0,718 -0,666 0,050
3371	0,185 1,521 0,451 0,488 -0,552 0,239 0,632	0,166 0,814 0,672 0,348 -0,631 0,421 0,551	-0,044 0,808 0,200 0,197 0,718 -0,666 0,050
3382	0,185 1,521 0,451 0,488 -0,552 0,239 0,632	0,166 0,814 0,672 0,348 -0,631 0,421 0,551	-0,044 0,808 0,200 0,197 0,718 -0,666 0,050
3399	0,185 1,521 0,451 0,488 -0,552 0,239 0,632	0,166 0,814 0,672 0,348 -0,631 0,421 0,551	-0,044 0,808 0,200 0,197 0,718 -0,666 0,050
3417	0,182 1,527 0,447 0,477 -0,566 0,232 0,631	0,216 0,756 0,679 0,455 -0,542 0,467 0,530	-0,052 0,768 0,171 0,372 0,664 -0,638 0,115
3423	0,180 1,529 0,446 0,473 -0,570 0,231 0,631	0,261 0,734 0,680 0,520 -0,419 0,550 0,501	-0,039 0,750 0,158 0,529 0,584 -0,589 0,177
3432	0,180 1,529 0,446 0,473 -0,570 0,231 0,631	0,261 0,734 0,680 0,520 -0,419 0,550 0,501	-0,039 0,750 0,158 0,529 0,584 -0,589 0,177
3460	0,180 1,529 0,446 0,473 -0,570 0,231 0,631	0,261 0,734 0,680 0,520 -0,419 0,550 0,501	-0,039 0,750 0,158 0,529 0,584 -0,589 0,177
3468	0,180 1,529 0,446 0,473 -0,570 0,231 0,631	0,261 0,734 0,680 0,520 -0,419 0,550 0,501	-0,039 0,750 0,158 0,529 0,584 -0,589 0,177
3482	0,180 1,529 0,446 0,473 -0,570 0,231 0,631	0,261 0,734 0,680 0,520 -0,419 0,550 0,501	-0,039 0,750 0,158 0,529 0,584 -0,589 0,177
3494	0,178 1,528 0,449 0,470 -0,571 0,232 0,631	0,263 0,723 0,675 0,522 -0,452 0,533 0,489	-0,030 0,742 0,165 0,564 0,538 -0,557 0,286
3501	0,178 1,528 0,449 0,470 -0,571 0,232 0,631	0,263 0,723 0,675 0,522 -0,452 0,533 0,489	-0,030 0,742 0,165 0,564 0,538 -0,557 0,286
3518	0,178 1,528 0,449 0,470 -0,571 0,232 0,631	0,263 0,723 0,675 0,522 -0,452 0,533 0,489	-0,030 0,742 0,165 0,564 0,538 -0,557 0,286
3532	0,178 1,528 0,449 0,470 -0,571 0,232 0,631	0,263 0,723 0,675 0,522 -0,452 0,533 0,489	-0,030 0,742 0,165 0,564 0,538 -0,557 0,286
3542	0,175 1,532 0,449 0,459 -0,572 0,232 0,638	0,294 0,703 0,649 0,592 -0,452 0,516 0,423	0,037 0,716 0,189 0,697 0,341 -0,276 0,568
3552	0,175 1,532 0,449 0,459 -0,572 0,232 0,638	0,294 0,703 0,649 0,592 -0,452 0,516 0,423	0,037 0,716 0,189 0,697 0,341 -0,276 0,568
3562	0,175 1,532 0,449 0,459 -0,572 0,232 0,638	0,294 0,703 0,649 0,592 -0,452 0,516 0,423	0,037 0,716 0,189 0,697 0,341 -0,276 0,568
3571	0,175 1,532 0,449 0,459 -0,572 0,232 0,638	0,294 0,703 0,649 0,592 -0,452 0,516 0,423	0,037 0,716 0,189 0,697 0,341 -0,276 0,568
3591	0,173 1,536 0,451 0,447 -0,570 0,231 0,649	0,293 0,689 0,637 0,552 -0,481 0,472 0,490	0,067 0,710 0,229 0,731 0,138 0,061 0,665
3601	0,173 1,536 0,451 0,447 -0,570 0,231 0,649	0,293 0,689 0,637 0,552 -0,481 0,472 0,490	0,067 0,710 0,229 0,731 0,138 0,061 0,665
3609	0,173 1,536 0,451 0,447 -0,570 0,231 0,649	0,293 0,689 0,637 0,552 -0,481 0,472 0,490	0,067 0,710 0,229 0,731 0,138 0,061 0,665
3632	0,173 1,536 0,451 0,447 -0,570 0,231 0,649	0,293 0,689 0,637 0,552 -0,481 0,472 0,490	0,067 0,710 0,229 0,731 0,138 0,061 0,665
3640	0,173 1,547 0,460 0,426 -0,556 0,224 0,678	0,297 0,682 0,618 0,570 -0,467 0,420 0,530	0,047 0,697 0,287 0,600 -0,265 0,407 0,636
3652	0,173 1,547 0,460 0,426 -0,556 0,224 0,678	0,297 0,682 0,618 0,570 -0,467 0,420 0,530	0,047 0,697 0,287 0,600 -0,265 0,407 0,636
3660	0,173 1,547 0,460 0,426 -0,556 0,224 0,678	0,297 0,682 0,618 0,570 -0,467 0,420 0,530	0,047 0,697 0,287 0,600 -0,265 0,407 0,636
3673	0,172 1,555 0,468 0,398 -0,532 0,214 0,716	0,302 0,672 0,604 0,615 -0,444 0,384 0,526	0,039 0,700 0,314 0,499 -0,391 0,600 0,488
3686	0,172 1,555 0,468 0,398 -0,532 0,214 0,716	0,302 0,672 0,604 0,615 -0,444 0,384 0,526	0,039 0,700 0,314 0,499 -0,391 0,600 0,488
3692	0,172 1,555 0,468 0,398 -0,532 0,214 0,716	0,302 0,672 0,604 0,615 -0,444 0,384 0,526	0,039 0,700 0,314 0,499 -0,391 0,600 0,488
3712	0,176 1,566 0,476 0,367 -0,505 0,206 0,753	0,305 0,668 0,596 0,633 -0,383 0,375 0,558	0,008 0,711 0,364 0,350 -0,450 0,645 0,509
3724	0,176 1,566 0,476 0,367 -0,505 0,206 0,753	0,305 0,668 0,596 0,633 -0,383 0,375 0,558	0,008 0,711 0,364 0,350 -0,450 0,645 0,509
3731	0,176 1,566 0,476 0,367 -0,505 0,206 0,753	0,305 0,668 0,596 0,633 -0,383 0,375 0,558	0,008 0,711 0,364 0,350 -0,450 0,645 0,509
3743	0,176 1,566 0,476 0,367 -0,505 0,206 0,753	0,305 0,668 0,596 0,633 -0,383 0,375 0,558	0,008 0,711 0,364 0,350 -0,450 0,645 0,509
3750	0,176 1,566 0,476 0,367 -0,505 0,206 0,753	0,305 0,668 0,596 0,633 -0,383 0,375 0,558	0,008 0,711 0,364 0,350 -0,450 0,645 0,509
3756	0,176 1,566 0,476 0,367 -0,505 0,206 0,753	0,305 0,668 0,596 0,633 -0,383 0,375 0,558	0,008 0,711 0,364 0,350 -0,450 0,645 0,509
3766	0,172 1,566 0,475 0,351 -0,491 0,199 0,772	0,304 0,670 0,584 0,698 -0,334 0,369 0,515	-0,008 0,719 0,384 0,361 -0,394 0,556 0,637
3772	0,172 1,566 0,475 0,351 -0,491 0,199 0,772	0,304 0,670 0,584 0,698 -0,334 0,369 0,515	-0,008 0,719 0,384 0,361 -0,394 0,556 0,637
3790	0,172 1,566 0,475 0,351 -0,491 0,199 0,772	0,304 0,670 0,584 0,698 -0,334 0,369 0,515	-0,008 0,719 0,384 0,361 -0,394 0,556 0,637
3800	0,172 1,566 0,475 0,351 -0,491 0,199 0,772	0,304 0,670 0,584 0,698 -0,334 0,369 0,515	-0,008 0,719 0,384 0,361 -0,394 0,556 0,637
3808	0,173 1,574 0,478 0,328 -0,478 0,187 0,793	0,278 0,679 0,576 0,743 -0,339 0,306 0,490	-0,025 0,748 0,423 0,369 -0,371 0,503 0,688
3816	0,173 1,574 0,478 0,328 -0,478 0,187 0,793	0,278 0,679 0,576 0,743 -0,339 0,306 0,490	-0,025 0,748 0,423 0,369 -0,371 0,503 0,688
3822	0,173 1,574 0,478 0,328 -0,478 0,187 0,793	0,278 0,679 0,576 0,743 -0,339 0,306 0,490	-0,025 0,748 0,423 0,369 -0,371 0,503 0,688
3831	0,173 1,574 0,478 0,328 -0,478 0,187 0,793	0,278 0,679 0,576 0,743 -0,339 0,306 0,490	-0,025 0,748 0,423 0,369 -0,371 0,503 0,688
3841	0,173 1,574 0,478 0,328 -0,478 0,187 0,793	0,278 0,679 0,576 0,743 -0,339 0,306 0,490	-0,025 0,748 0,423 0,369 -0,371 0,503 0,688
3860	0,170 1,568 0,477 0,334 -0,482 0,189 0,788	0,281 0,676 0,579 0,717 -0,357 0,318 0,507	-0,026 0,745 0,421 0,374 -0,362 0,492 0,698
3868	0,170 1,568 0,477 0,334 -0,482 0,189 0,788	0,281 0,676 0,579 0,717 -0,357 0,318 0,507	-0,026 0,745 0,421 0,374 -0,362 0,492 0,698
3877	0,170 1,568 0,477 0,334 -0,482 0,189 0,788	0,281 0,676 0,579 0,717 -0,357 0,318 0,507	-0,026 0,745 0,421 0,374 -0,362 0,492 0,698
3886	0,173 1,582 0,479 0,307 -0,465 0,172 0,813	0,191 0,713 0,616 0,622 -0,429 0,298 0,584	-0,047 0,844 0,516 0,331 -0,232 0,340 0,849
3905	0,173 1,582 0,479 0,307 -0,465 0,172 0,813	0,191 0,713 0,616 0,622 -0,429 0,298 0,584	-0,047 0,844 0,516 0,331 -0,232 0,340 0,849
3913	0,173 1,582 0,479 0,307 -0,465 0,172 0,813	0,191 0,713 0,616 0,622 -0,429 0,298 0,584	-0,047 0,844 0,516 0,331 -0,232 0,340 0,849
3919	0,173 1,582 0,479 0,307 -0,465 0,172 0,813	0,191 0,713 0,616 0,622 -0,429 0,298 0,584	-0,047 0,844 0,516 0,331 -0,232 0,340 0,849
3937	0,171 1,585 0,481 0,295 -0,458 0,169 0,821	0,134 0,757 0,648 0,509 -0,485 0,278 0,654	-0,058 0,913 0,563 0,226 -0,190 0,269 0,917
3946	0,171 1,585 0,481 0,295 -0,458 0,169 0,821	0,134 0,757 0,648 0,509 -0,485 0,278 0,654	-0,058 0,913 0,563 0,226 -0,190 0,269 0,917
3958	0,171 1,585 0,481 0,295 -0,458 0,169 0,821	0,134 0,757 0,648 0,509 -0,485 0,278 0,654	-0,058 0,913 0,563 0,226 -0,190 0,269 0,917
3975	0,171 1,585 0,481 0,295 -0,458 0,169 0,821	0,134 0,757 0,648 0,509 -0,485 0,278 0,654	-0,058 0,913 0,563 0,226 -0,190 0,269 0,917
3984	0,171 1,589 0,481 0,286 -0,452 0,166 0,828	0,097 0,805 0,672 0,405 -0,506 0,239 0,723	-0,063 0,973 0,591 0,161 -0,176 0,272 0,932
3990	0,171 1,589 0,481 0,286 -0,452 0,166 0,828	0,097 0,805 0,672 0,405 -0,506 0,239 0,723	-0,063 0,973 0,591 0,161 -0,176 0,272 0,932
4004	0,171 1,589 0,481 0,286 -0,452 0,166 0,828	0,097 0,805 0,672 0,405 -0,506 0,239 0,723	-0,063 0,973 0,591 0,161 -0,176 0,272 0,932
4015	0,170 1,596 0,481 0,272 -0,446 0,157 0,838	0,067 0,866 0,693 0,309 -0,501 0,163 0,792	-0,060 1,045 0,613 0,054 -0,144 0,289 0,945
4033	0,170 1,596 0,481 0,272 -0,446 0,157 0,838	0,067 0,866 0,693 0,309 -0,501 0,163 0,792	-0,060 1,045 0,613 0,054 -0,144 0,289 0,945
4043	0,170 1,596 0,481 0,272 -0,446 0,157 0,838	0,067 0,866 0,693 0,309 -0,501 0,163 0,792	-0,060 1,045 0,613 0,054 -0,144 0,289 0,945
4056	0,170 1,604 0,480 0,251 -0,442 0,145 0,849	0,053 0,919 0,706 0,226 -0,506 0,077 0,828	-0,052 1,103 0,621 -0,087 -0,063 0,338 0,935
4067	0,170 1,604 0,480 0,251 -0,442 0,145 0,849	0,053 0,919 0,706 0,226 -0,506 0,077 0,828	-0,052 1,103 0,621 -0,087 -0,063 0,338 0,935
4074	0,170 1,604 0,480 0,251 -0,442 0,145 0,849	0,053 0,919 0,706 0,226 -0,506 0,077 0,828	-0,052 1,103 0,621 -0,087 -0,063 0,338 0,935
4091	0,170 1,604 0,480 0,251 -0,442 0,145 0,849	0,053 0,919 0,706 0,226 -0,506 0,077 0,828	-0,052 1,103 0,621 -0,087 -0,063 0,338 0,935
4099	0,169 1,615 0,477 0,213 -0,439 0,122 0,864	0,045 0,958 0,718 0,183 -0,501 0,004 0,846	-0,048 1,145 0,626 -0,244 -0,012 0,386 0,889
4112	0,169 1,615 0,477 0,213 -0,439 0,122 0,864	0,045 0,958 0,718 0,183 -0,501 0,004 0,846	-0,048 1,145 0,626 -0,244 -0,012 0,386 0,889
4119	0,169 1,615 0,477 0,213 -0,439 0,122 0,864	0,045 0,958 0,718 0,183 -0,501 0,004 0,846	-0,048 1,145 0,626 -0,244 -0,012 0,386 0,889
4126	0,169 1,615 0,477 0,213 -0,439 0,122 0,864	0,045 0,958 0,718 0,183 -0,501 0,004 0,846	-0,048 1,145 0,626 -0,244 -0,012 0,386 0,889
4148	0,169 1,620 0,473 0,185 -0,439 0,105 0,873	0,035 0,967 0,730 0,248 -0,465 0,002 0,850	-0,047 1,166 0,627 -0,351 -0,009 0,424 0,835
4159	0,169 1,620 0,473 0,185 -0,439 0,105 0,873	0,035 0,967 0,730 0,248 -0,465 0,002 0,850	-0,047 1,166 0,627 -0,351 -0,009 0,424 0,835
4183	0,168 1,623 0,467 0,164 -0,437 0,091 0,879	0,024 0,957 0,736 0,339 -0,412 0,030 0,845	-0,049 1,170 0,636 -0,379 -0,029 0,488 0,786
4203	0,168 1,623 0,467 0,164 -0,437 0,091 0,879	0,024 0,957 0,736 0,339 -0,412 0,030 0,845	-0,049 1,170 0,636 -0,379 -0,029 0,488 0,786
4224	0,167 1,626 0,462 0,158 -0,436 0,087 0,882	0,024 0,937 0,731 0,489 -0,377 0,144 0,773	-0,035 1,175 0,660 -0,308 0,091 0,517 0,793
4231	0,167 1,626 0,462 0,158 -0,436 0,087 0,882	0,024 0,937 0,731 0,489 -0,377 0,144 0,773	-0,035 1,175 0,660 -0,308 0,091 0,517 0,793
4237	0,167 1,626 0,462 0,158 -0,436 0,087 0,882	0,024 0,937 0,731 0,489 -0,377 0,144 0,773	-0,035 1,175 0,660 -0,308 0,091 0,517 0,793
4251	0,167 1,626 0,462 0,158 -0,436 0,087 0,882	0,024 0,937 0,731 0,489 -0,377 0,144 0,773	-0,035 1,175 0,660 -0,308 0,091 0,517 0,793
4264	0,167 1,631 0,455 0,147 -0,437 0,079 0,884	0,020 0,922 0,727 0,556 -0,376 0,226 0,706	-0,014 1,162 0,688 -0,125 0,176 0,546 0,810
4279	0,167 1,631 0,455 0,147 -0,437 0,079 0,884	0,020 0,922 0,727 0,556 -0,376 0,226 0,706	-0,014 1,162 0,688 -0,125 0,176 0,546 0,810
4286	0,167 1,631 0,455 0,147 -0,437 0,079 0,884	0,020 0,922 0,727 0,556 -0,376 0,226 0,706	-0,014 1,162 0,688 -0,125 0,176 0,546 0,810
4294	0,167 1,631 0,455 0,147 -0,437 0,079 0,884	0,020 0,922 0,727 0,556 -0,376 0,226 0,706	-0,014 1,162 0,688 -0,125 0,176 0,546 0,810
4309	0,168 1,638 0,447 0,129 -0,440 0,068 0,886	0,004 0,896 0,726 0,597 -0,421 0,270 0,627	-0,024 1,171 0,691 -0,170 0,214 0,639 0,719
4320	0,168 1,638 0,447 0,129 -0,440 0,068 0,886	0,004 0,896 0,726 0,597 -0,421 0,270 0,627	-0,024 1,171 0,691 -0,170 0,214 0,639 0,719
4333	0,168 1,638 0,447 0,129 -0,440 0,068 0,886	0,004 0,896 0,726 0,597 -0,421 0,270 0,627	-0,024 1,171 0,691 -0,170 0,214 0,639 0,719
4351	0,169 1,636 0,448 0,131 -0,440 0,069 0,885	0,001 0,899 0,733 0,550 -0,404 0,275 0,678	-0,025 1,173 0,695 -0,204 0,177 0,613 0,742
4359	0,169 1,636 0,448 0,131 -0,440 0,069 0,885	0,001 0,899 0,733 0,550 -0,404 0,275 0,678	-0,025 1,173 0,695 -0,204 0,177 0,613 0,742
4369	0,169 1,636 0,448 0,131 -0,440 0,069 0,885	0,001 0,899 0,733 0,550 -0,404 0,275 0,678	-0,025 1,173 0,695 -0,204 0,177 0,613 0,742
4379	0,169 1,636 0,448 0,131 -0,440 0,069 0,885	0,001 0,899 0,733 0,550 -0,404 0,275 0,678	-0,025 1,173 0,695 -0,204 0,177 0,613 0,742
4398	0,172 1,647 0,438 0,112 -0,444 0,057 0,887	-0,054 0,901 0,763 0,299 -0,445 0,260 0,803	-0,036 1,176 0,687 -0,263 0,152 0,599 0,741
4409	0,172 1,647 0,438 0,112 -0,444 0,057 0,887	-0,054 0,901 0,763 0,299 -0,445 0,260 0,803	-0,036 1,176 0,687 -0,263 0,152 0,599 0,741
4418	0,172 1,647 0,438 0,112 -0,444 0,057 0,887	-0,054 0,901 0,763 0,299 -0,445 0,260 0,803	-0,036 1,176 0,687 -0,263 0,152 0,599 0,741
4433	0,174 1,648 0,435 0,106 -0,447 0,053 0,887	-0,064 0,926 0,747 0,196 -0,540 0,167 0,802	-0,040 1,175 0,683 -0,252 0,115 0,589 0,760
4442	0,174 1,648 0,435 0,106 -0,447 0,053 0,887	-0,064 0,926 0,747 0,196 -0,540 0,167 0,802	-0,040 1,175 0,683 -0,252 0,115 0,589 0,760
4449	0,174 1,648 0,435 0,106 -0,447 0,053 0,887	-0,064 0,926 0,747 0,196 -0,540 0,167 0,802	-0,040 1,175 0,683 -0,252 0,115 0,589 0,760
4457	0,174 1,648 0,435 0,106 -0,447 0,053 0,887	-0,064 0,926 0,747 0,196 -0,540 0,167 0,802	-0,040 1,175 0,683 -0,252 0,115 0,589 0,760
4469	0,174 1,648 0,435 0,106 -0,447 0,053 0,887	-0,064 0,926 0,747 0,196 -0,540 0,167 0,802	-0,040 1,175 0,683 -0,252 0,115 0,589 0,760
4477	0,178 1,652 0,431 0,099 -0,452 0,046 0,885	-0,057 0,922 0,722 0,206 -0,607 0,173 0,748	-0,052 1,168 0,670 -0,276 0,018 0,550 0,788
4487	0,178 1,652 0,431 0,099 -0,452 0,046 0,885	-0,057 0,922 0,722 0,206 -0,607 0,173 0,748	-0,052 1,168 0,670 -0,276 0,018 0,550 0,788
4495	0,178 1,652 0,431 0,099 -0,452 0,046 0,885	-0,057 0,922 0,722 0,206 -0,607 0,173 0,748	-0,052 1,168 0,670 -0,276 0,018 0,550 0,788
4506	0,178 1,652 0,431 0,099 -0,452 0,046 0,885	-0,057 0,922 0,722 0,206 -0,607 0,173 0,748	-0,052 1,168 0,670 -0,276 0,018 0,550 0,788
4524	0,183 1,655 0,427 0,093 -0,457 0,042 0,884	-0,033 0,896 0,704 0,328 -0,580 0,275 0,693	-0,068 1,156 0,654 -0,302 -0,102 0,560 0,765
4531	0,183 1,655 0,427 0,093 -0,457 0,042 0,884	-0,033 0,896 0,704 0,328 -0,580 0,275 0,693	-0,068 1,156 0,654 -0,302 -0,102 0,560 0,765
4538	0,183 1,655 0,427 0,093 -0,457 0,042 0,884	-0,033 0,896 0,704 0,328 -0,580 0,275 0,693	-0,068 1,156 0,654 -0,302 -0,102 0,560 0,765
4547	0,183 1,655 0,427 0,093 -0,457 0,042 0,884	-0,033 0,896 0,704 0,328 -0,580 0,275 0,693	-0,068 1,156 0,654 -0,302 -0,102 0,560 0,765
4556	0,182 1,655 0,428 0,093 -0,456 0,043 0,884	-0,037 0,899 0,706 0,318 -0,581 0,266 0,700	-0,066 1,158 0,656 -0,300 -0,087 0,561 0,767
4570	0,182 1,655 0,428 0,093 -0,456 0,043 0,884	-0,037 0,899 0,706 0,318 -0,581 0,266 0,700	-0,066 1,158 0,656 -0,300 -0,087 0,561 0,767
4576	0,182 1,655 0,428 0,093 -0,456 0,043 0,884	-0,037 0,899 0,706 0,318 -0,581 0,266 0,700	-0,066 1,158 0,656 -0,300 -0,087 0,561 0,767
4589	0,182 1,655 0,428 0,093 -0,456 0,043 0,884	-0,037 0,899 0,706 0,318 -0,581 0,266 0,700	-0,066 1,158 0,656 -0,300 -0,087 0,561 0,767
4596	0,196 1,657 0,420 0,088 -0,468 0,036 0,878	0,013 0,881 0,698 0,412 -0,466 0,351 0,700	-0,080 1,145 0,602 -0,378 -0,205 0,620 0,656
4607	0,196 1,657 0,420 0,088 -0,468 0,036 0,878	0,013 0,881 0,698 0,412 -0,466 0,351 0,700	-0,080 1,145 0,602 -0,378 -0,205 0,620 0,656
4617	0,196 1,657 0,420 0,088 -0,468 0,036 0,878	0,013 0,881 0,698 0,412 -0,466 0,351 0,700	-0,080 1,145 0,602 -0,378 -0,205 0,620 0,656
4626	0,196 1,657 0,420 0,088 -0,468 0,036 0,878	0,013 0,881 0,698 0,412 -0,466 0,351 0,700	-0,080 1,145 0,602 -0,378 -0,205 0,620 0,656
4657	0,206 1,657 0,415 0,088 -0,478 0,035 0,873	0,019 0,879 0,685 0,397 -0,479 0,307 0,720	-0,081 1,150 0,572 -0,457 -0,204 0,583 0,640
4662	0,206 1,657 0,415 0,088 -0,478 0,035 0,873	0,019 0,879 0,685 0,397 -0,479 0,307 0,720	-0,081 1,150 0,572 -0,457 -0,204 0,583 0,640
4687	0,206 1,657 0,415 0,088 -0,478 0,035 0,873	0,019 0,879 0,685 0,397 -0,479 0,307 0,720	-0,081 1,150 0,572 -0,457 -0,204 0,583 0,640
